,id,Yield
5695,79746,9.27
5696,79747,9.89
5697,79748,9.58
5698,79749,9.88
5699,79750,10.06
5700,79751,7.68
5701,79752,9.94
5702,79753,6.84
5703,79754,9.07
5704,79755,11.75
5705,79756,6.08
5706,79757,7.89
5707,79758,12.53
5708,79759,12.7
5709,79760,7.47
5710,79761,8.62
5711,79762,6.25
5712,79763,12.52
5713,79764,15.36
5714,79765,9.89
5715,79766,11.61
5716,79767,10.51
5717,79768,5.61
5718,79769,12.95
5719,79770,9.23
5720,79771,6.84
5721,79772,8.45
5722,79773,12.43
5723,79774,13.71
5724,79775,11.75
5725,79776,6.79
5726,79777,6.79
5727,79778,15.52
5728,79779,9.65
5729,79780,5.98
5730,79781,10.4
5731,79782,8.57
5732,79783,12.91
5733,79784,10.33
5734,79785,10.31
5735,79786,13.28
5736,79787,10.2
5737,79788,9.47
5738,79789,9.8
5739,79790,4.4
5740,79791,8.74
5741,79792,6.67
5742,79793,11.32
5743,79794,10.26
5744,79795,7.58
5745,79796,10.45
5746,79797,4.91
5747,79798,9.37
5748,79799,4.86
5749,79800,11.92
5750,79801,11.29
5751,79802,12.01
5752,79803,8.35
5753,79804,9.88
5754,79805,9.23
5755,79806,11.05
5756,79807,10.31
5757,79808,10.51
5758,79809,12.97
5759,79810,11.52
5760,79811,9.88
5761,79812,9.47
5762,79813,7.79
5763,79814,10.98
5764,79815,8.96
5765,79816,12.49
5766,79817,10.45
5767,79818,8.01
5768,79819,12.48
5769,79820,9.88
5770,79821,9.1
5771,79822,8.93
5772,79823,13.21
5773,79824,11.82
5774,79825,13.17
5775,79826,9.93
5776,79827,7.95
5777,79828,10.98
5778,79829,7.79
5779,79830,6.84
5780,79831,11.99
5781,79832,11.14
5782,79833,14.12
5783,79834,12.97
5784,79835,11.01
5785,79836,10.39
5786,79837,7.68
5787,79838,14.18
5788,79839,11.84
5789,79840,8.57
5790,79841,9.47
5791,79842,10.86
5792,79843,11.14
5793,79844,8.87
5794,79845,9.01
5795,79846,10.45
5796,79847,10.51
5797,79848,6.21
5798,79849,10.02
5799,79850,5.05
5800,79851,6.46
5801,79852,13.4
5802,79853,9.47
5803,79854,10.38
5804,79855,13.84
5805,79856,4.14
5806,79857,11.7
5807,79858,11.61
5808,79859,9.42
5809,79860,7.47
5810,79861,10.31
5811,79862,11.62
5812,79863,7.57
5813,79864,11.05
5814,79865,11.24
5815,79866,9.97
5816,79867,8.47
5817,79868,7.79
5818,79869,12.36
5819,79870,10.9
5820,79871,10.31
5821,79872,10.69
5822,79873,10.12
5823,79874,9.16
5824,79875,9.91
5825,79876,10.9
5826,79877,11.75
5827,79878,10.3
5828,79879,10.17
5829,79880,14.1
5830,79881,13.4
5831,79882,10.3
5832,79883,10.31
5833,79884,9.38
5834,79885,9.92
5835,79886,12.28
5836,79887,10.8
5837,79888,8.37
5838,79889,10.74
5839,79890,7.58
5840,79891,6.4
5841,79892,14.23
5842,79893,7.79
5843,79894,10.69
5844,79895,9.69
5845,79896,4.82
5846,79897,6.4
5847,79898,5.53
5848,79899,6.84
5849,79900,11.84
5850,79901,7.95
5851,79902,10.45
5852,79903,10.69
5853,79904,10.26
5854,79905,10.31
5855,79906,11.15
5856,79907,10.31
5857,79908,8.8
5858,79909,9.93
5859,79910,6.25
5860,79911,4.85
5861,79912,12.09
5862,79913,5.46
5863,79914,12.09
5864,79915,10.31
5865,79916,12.67
5866,79917,9.88
5867,79918,12.53
5868,79919,10.89
5869,79920,10.31
5870,79921,12.73
5871,79922,8.08
5872,79923,10.39
5873,79924,10.09
5874,79925,9.93
5875,79926,9.85
5876,79927,11.64
5877,79928,11.12
5878,79929,11.95
5879,79930,9.54
5880,79931,11.18
5881,79932,8.46
5882,79933,11.02
5883,79934,8.54
5884,79935,5.54
5885,79936,12.4
5886,79937,14.03
5887,79938,10.47
5888,79939,12.01
5889,79940,8.4
5890,79941,12.8
5891,79942,11.9
5892,79943,7.58
5893,79944,11.31
5894,79945,11.31
5895,79946,10.69
5896,79947,7.47
5897,79948,9.65
5898,79949,10.31
5899,79950,10.97
5900,79951,9.54
5901,79952,14.14
5902,79953,7.95
5903,79954,8.89
5904,79955,9.54
5905,79956,8.89
5906,79957,11.82
5907,79958,11.74
5908,79959,15.68
5909,79960,10.52
5910,79961,12.01
5911,79962,13.87
5912,79963,9.16
5913,79964,6.32
5914,79965,8.33
5915,79966,10.56
5916,79967,10.6
5917,79968,12.7
5918,79969,7.68
5919,79970,9.12
5920,79971,5.72
5921,79972,9.94
5922,79973,11.21
5923,79974,10.25
5924,79975,6.33
5925,79976,11.75
5926,79977,6.79
5927,79978,8.03
5928,79979,9.3
5929,79980,8.52
5930,79981,8.04
5931,79982,7.47
5932,79983,10.62
5933,79984,9.54
5934,79985,11.14
5935,79986,11.3
5936,79987,9.97
5937,79988,8.54
5938,79989,12.53
5939,79990,8.69
5940,79991,10.9
5941,79992,12.01
5942,79993,10.69
5943,79994,11.3
5944,79995,5.34
5945,79996,11.87
5946,79997,15.89
5947,79998,10.9
5948,79999,9.54
5949,80000,9.87
5950,80001,12.97
5951,80002,10.97
5952,80003,9.86
5953,80004,10.42
5954,80005,9.83
5955,80006,10.69
5956,80007,12.46
5957,80008,13.99
5958,80009,14.04
5959,80010,5.61
5960,80011,7.58
5961,80012,10.31
5962,80013,11.14
5963,80014,9.89
5964,80015,10.32
5965,80016,11.12
5966,80017,14.03
5967,80018,11.73
5968,80019,9.6
5969,80020,11.74
5970,80021,10.31
5971,80022,11.3
5972,80023,11.02
5973,80024,9.04
5974,80025,5.53
5975,80026,11.3
5976,80027,10.31
5977,80028,6.73
5978,80029,10.69
5979,80030,6.21
5980,80031,14.1
5981,80032,13.54
5982,80033,11.1
5983,80034,10.01
5984,80035,14.03
5985,80036,7.58
5986,80037,9.71
5987,80038,11.28
5988,80039,9.88
5989,80040,9.65
5990,80041,10.99
5991,80042,12.01
5992,80043,10.31
5993,80044,11.3
5994,80045,12.83
5995,80046,11.14
5996,80047,6.46
5997,80048,10.33
5998,80049,6.25
5999,80050,7.47
6000,80051,8.35
6001,80052,9.39
6002,80053,7.58
6003,80054,14.28
6004,80055,13.07
6005,80056,11.02
6006,80057,11.12
6007,80058,10.31
6008,80059,9.65
6009,80060,8.4
6010,80061,6.33
6011,80062,12.34
6012,80063,11.96
6013,80064,10.69
6014,80065,13.11
6015,80066,10.97
6016,80067,7.47
6017,80068,14.32
6018,80069,10.45
6019,80070,5.57
6020,80071,7.58
6021,80072,7.79
6022,80073,9.88
6023,80074,11.75
6024,80075,10.9
6025,80076,9.47
6026,80077,11.7
6027,80078,10.4
6028,80079,7.68
6029,80080,6.84
6030,80081,9.37
6031,80082,10.9
6032,80083,10.31
6033,80084,7.47
6034,80085,11.02
6035,80086,4.14
6036,80087,9.64
6037,80088,8.89
6038,80089,9.54
6039,80090,7.58
6040,80091,11.14
6041,80092,12.52
6042,80093,13.83
6043,80094,8.53
6044,80095,6.79
6045,80096,4.8
6046,80097,6.79
6047,80098,9.32
6048,80099,13.25
6049,80100,11.92
6050,80101,7.79
6051,80102,6.25
6052,80103,6.21
6053,80104,10.9
6054,80105,11.95
6055,80106,10.69
6056,80107,10.74
6057,80108,12.76
6058,80109,6.84
6059,80110,7.68
6060,80111,13.56
6061,80112,8.65
6062,80113,9.54
6063,80114,13.51
6064,80115,9.65
6065,80116,9.34
6066,80117,10.56
6067,80118,6.73
6068,80119,10.76
6069,80120,6.67
6070,80121,8.68
6071,80122,11.69
6072,80123,7.58
6073,80124,11.12
6074,80125,13.1
6075,80126,10.45
6076,80127,9.88
6077,80128,4.95
6078,80129,9.92
6079,80130,8.57
6080,80131,9.71
6081,80132,9.93
6082,80133,9.97
6083,80134,9.95
6084,80135,14.03
6085,80136,12.95
6086,80137,15.56
6087,80138,9.65
6088,80139,10.85
6089,80140,11.28
6090,80141,10.9
6091,80142,12.24
6092,80143,6.25
6093,80144,11.75
6094,80145,9.18
6095,80146,8.54
6096,80147,9.99
6097,80148,10.69
6098,80149,14.03
6099,80150,9.22
6100,80151,12.98
6101,80152,12.01
6102,80153,9.01
6103,80154,10.31
6104,80155,9.22
6105,80156,13.51
6106,80157,6.79
6107,80158,6.84
6108,80159,11.84
6109,80160,7.58
6110,80161,13.32
6111,80162,12.06
6112,80163,10.76
6113,80164,6.21
6114,80165,10.46
6115,80166,7.68
6116,80167,10.29
6117,80168,9.81
6118,80169,10.45
6119,80170,11.75
6120,80171,10.49
6121,80172,4.9
6122,80173,9.88
6123,80174,8.49
6124,80175,15.64
6125,80176,10.94
6126,80177,8.53
6127,80178,10.69
6128,80179,8.82
6129,80180,12.06
6130,80181,4.91
6131,80182,9.01
6132,80183,10.39
6133,80184,9.89
6134,80185,6.46
6135,80186,11.81
6136,80187,6.56
6137,80188,11.05
6138,80189,13.84
6139,80190,11.47
6140,80191,8.89
6141,80192,6.29
6142,80193,6.21
6143,80194,4.55
6144,80195,11.12
6145,80196,11.47
6146,80197,10.15
6147,80198,8.89
6148,80199,7.79
6149,80200,14.03
6150,80201,8.93
6151,80202,5.61
6152,80203,12.97
6153,80204,10.31
6154,80205,11.74
6155,80206,8.37
6156,80207,7.47
6157,80208,12.52
6158,80209,4.79
6159,80210,11.54
6160,80211,10.98
6161,80212,11.22
6162,80213,11.01
6163,80214,6.11
6164,80215,9.37
6165,80216,9.39
6166,80217,6.84
6167,80218,13.71
6168,80219,6.84
6169,80220,6.67
6170,80221,9.65
6171,80222,9.16
6172,80223,13.4
6173,80224,16.7
6174,80225,11.15
6175,80226,10.69
6176,80227,9.54
6177,80228,12.09
6178,80229,10.69
6179,80230,9.88
6180,80231,7.58
6181,80232,11.12
6182,80233,6.84
6183,80234,9.3
6184,80235,11.12
6185,80236,7.57
6186,80237,10.39
6187,80238,13.17
6188,80239,9.04
6189,80240,4.58
6190,80241,10.69
6191,80242,9.27
6192,80243,10.31
6193,80244,6.84
6194,80245,11.01
6195,80246,9.93
6196,80247,15.68
6197,80248,9.44
6198,80249,10.69
6199,80250,9.28
6200,80251,7.58
6201,80252,12.0
6202,80253,9.89
6203,80254,10.86
6204,80255,12.25
6205,80256,7.07
6206,80257,9.93
6207,80258,11.75
6208,80259,7.64
6209,80260,8.54
6210,80261,15.68
6211,80262,12.66
6212,80263,9.47
6213,80264,10.9
6214,80265,4.83
6215,80266,13.62
6216,80267,6.84
6217,80268,9.54
6218,80269,4.22
6219,80270,9.38
6220,80271,7.47
6221,80272,9.89
6222,80273,9.6
6223,80274,6.84
6224,80275,8.79
6225,80276,9.88
6226,80277,11.75
6227,80278,6.33
6228,80279,9.93
6229,80280,10.31
6230,80281,10.9
6231,80282,11.14
6232,80283,6.67
6233,80284,11.11
6234,80285,14.03
6235,80286,6.4
6236,80287,11.21
6237,80288,7.57
6238,80289,8.4
6239,80290,13.09
6240,80291,10.9
6241,80292,9.88
6242,80293,10.26
6243,80294,10.69
6244,80295,5.88
6245,80296,10.31
6246,80297,11.0
6247,80298,9.01
6248,80299,8.19
6249,80300,8.89
6250,80301,6.84
6251,80302,9.57
6252,80303,9.88
6253,80304,7.79
6254,80305,10.26
6255,80306,9.01
6256,80307,9.93
6257,80308,10.4
6258,80309,8.96
6259,80310,9.16
6260,80311,12.1
6261,80312,10.85
6262,80313,11.75
6263,80314,10.45
6264,80315,10.83
6265,80316,10.33
6266,80317,9.89
6267,80318,15.05
6268,80319,8.4
6269,80320,11.59
6270,80321,8.87
6271,80322,10.31
6272,80323,11.74
6273,80324,7.58
6274,80325,13.17
6275,80326,10.93
6276,80327,6.14
6277,80328,9.4
6278,80329,9.19
6279,80330,14.03
6280,80331,9.8
6281,80332,8.4
6282,80333,7.58
6283,80334,8.77
6284,80335,6.84
6285,80336,9.43
6286,80337,10.51
6287,80338,10.45
6288,80339,10.56
6289,80340,9.39
6290,80341,10.31
6291,80342,13.77
6292,80343,11.12
6293,80344,7.47
6294,80345,14.03
6295,80346,10.85
6296,80347,10.9
6297,80348,6.73
6298,80349,8.19
6299,80350,11.0
6300,80351,10.69
6301,80352,9.88
6302,80353,10.9
6303,80354,13.09
6304,80355,4.91
6305,80356,11.84
6306,80357,9.34
6307,80358,6.84
6308,80359,8.03
6309,80360,12.21
6310,80361,5.95
6311,80362,14.03
6312,80363,4.77
6313,80364,11.33
6314,80365,7.58
6315,80366,9.07
6316,80367,6.46
6317,80368,9.19
6318,80369,12.01
6319,80370,9.54
6320,80371,12.64
6321,80372,13.32
6322,80373,11.3
6323,80374,4.86
6324,80375,7.68
6325,80376,9.93
6326,80377,6.84
6327,80378,7.68
6328,80379,11.14
6329,80380,12.48
6330,80381,8.93
6331,80382,6.84
6332,80383,11.75
6333,80384,6.46
6334,80385,7.68
6335,80386,7.95
6336,80387,11.95
6337,80388,9.07
6338,80389,10.51
6339,80390,10.51
6340,80391,4.22
6341,80392,6.84
6342,80393,12.09
6343,80394,8.89
6344,80395,13.46
6345,80396,16.33
6346,80397,9.54
6347,80398,11.82
6348,80399,9.71
6349,80400,6.79
6350,80401,4.38
6351,80402,10.9
6352,80403,11.15
6353,80404,11.16
6354,80405,14.5
6355,80406,5.28
6356,80407,9.88
6357,80408,11.84
6358,80409,10.97
6359,80410,11.36
6360,80411,8.89
6361,80412,9.54
6362,80413,13.7
6363,80414,11.14
6364,80415,7.68
6365,80416,7.47
6366,80417,9.92
6367,80418,11.0
6368,80419,14.28
6369,80420,7.57
6370,80421,9.16
6371,80422,10.12
6372,80423,9.84
6373,80424,9.15
6374,80425,12.56
6375,80426,11.16
6376,80427,11.43
6377,80428,10.87
6378,80429,9.6
6379,80430,9.88
6380,80431,11.75
6381,80432,7.68
6382,80433,13.1
6383,80434,9.6
6384,80435,10.31
6385,80436,11.12
6386,80437,10.69
6387,80438,5.53
6388,80439,12.31
6389,80440,9.87
6390,80441,10.54
6391,80442,9.47
6392,80443,7.47
6393,80444,10.85
6394,80445,9.69
6395,80446,8.58
6396,80447,11.14
6397,80448,7.58
6398,80449,9.16
6399,80450,8.03
6400,80451,16.11
6401,80452,9.51
6402,80453,11.3
6403,80454,9.17
6404,80455,11.41
6405,80456,11.74
6406,80457,10.39
6407,80458,12.26
6408,80459,6.84
6409,80460,10.69
6410,80461,12.28
6411,80462,8.99
6412,80463,13.15
6413,80464,4.98
6414,80465,9.97
6415,80466,6.84
6416,80467,10.48
6417,80468,7.47
6418,80469,8.89
6419,80470,9.54
6420,80471,9.67
6421,80472,10.98
6422,80473,10.45
6423,80474,8.03
6424,80475,9.23
6425,80476,12.53
6426,80477,10.42
6427,80478,6.6
6428,80479,7.47
6429,80480,10.41
6430,80481,5.34
6431,80482,10.53
6432,80483,8.03
6433,80484,10.69
6434,80485,10.66
6435,80486,7.47
6436,80487,6.25
6437,80488,8.4
6438,80489,8.79
6439,80490,10.85
6440,80491,9.14
6441,80492,10.31
6442,80493,11.0
6443,80494,8.35
6444,80495,9.01
6445,80496,9.54
6446,80497,7.75
6447,80498,12.83
6448,80499,9.12
6449,80500,9.27
6450,80501,10.5
6451,80502,4.72
6452,80503,10.6
6453,80504,6.79
6454,80505,11.38
6455,80506,4.77
6456,80507,10.94
6457,80508,9.65
6458,80509,6.84
6459,80510,15.89
6460,80511,11.14
6461,80512,11.12
6462,80513,10.98
6463,80514,10.64
6464,80515,14.75
6465,80516,10.31
6466,80517,11.05
6467,80518,9.3
6468,80519,11.82
6469,80520,7.58
6470,80521,12.09
6471,80522,9.6
6472,80523,5.63
6473,80524,8.87
6474,80525,7.68
6475,80526,14.75
6476,80527,8.33
6477,80528,11.14
6478,80529,12.85
6479,80530,10.54
6480,80531,12.76
6481,80532,11.89
6482,80533,10.95
6483,80534,7.58
6484,80535,7.47
6485,80536,11.01
6486,80537,10.31
6487,80538,10.98
6488,80539,7.58
6489,80540,7.58
6490,80541,9.54
6491,80542,9.6
6492,80543,9.92
6493,80544,8.54
6494,80545,5.12
6495,80546,9.93
6496,80547,8.53
6497,80548,5.43
6498,80549,8.89
6499,80550,8.95
6500,80551,14.22
6501,80552,13.77
6502,80553,9.8
6503,80554,9.97
6504,80555,12.01
6505,80556,8.4
6506,80557,9.86
6507,80558,8.37
6508,80559,9.54
6509,80560,8.95
6510,80561,14.05
6511,80562,14.03
6512,80563,12.46
6513,80564,5.98
6514,80565,7.58
6515,80566,13.8
6516,80567,10.94
6517,80568,11.3
6518,80569,12.15
6519,80570,9.27
6520,80571,10.06
6521,80572,10.85
6522,80573,11.01
6523,80574,10.85
6524,80575,9.88
6525,80576,12.09
6526,80577,9.34
6527,80578,9.27
6528,80579,7.58
6529,80580,12.09
6530,80581,10.65
6531,80582,10.8
6532,80583,9.65
6533,80584,11.07
6534,80585,10.09
6535,80586,10.98
6536,80587,13.64
6537,80588,7.47
6538,80589,11.05
6539,80590,9.37
6540,80591,5.57
6541,80592,6.84
6542,80593,11.74
6543,80594,13.99
6544,80595,10.74
6545,80596,12.42
6546,80597,6.46
6547,80598,11.64
6548,80599,6.46
6549,80600,11.75
6550,80601,9.44
6551,80602,10.85
6552,80603,11.12
6553,80604,10.74
6554,80605,11.75
6555,80606,8.41
6556,80607,9.65
6557,80608,10.93
6558,80609,9.6
6559,80610,5.53
6560,80611,11.01
6561,80612,11.01
6562,80613,9.47
6563,80614,8.89
6564,80615,9.6
6565,80616,10.98
6566,80617,9.93
6567,80618,13.37
6568,80619,13.4
6569,80620,8.87
6570,80621,9.98
6571,80622,9.84
6572,80623,9.8
6573,80624,11.74
6574,80625,12.8
6575,80626,12.25
6576,80627,6.84
6577,80628,8.62
6578,80629,10.37
6579,80630,6.84
6580,80631,10.31
6581,80632,9.72
6582,80633,10.4
6583,80634,10.9
6584,80635,13.17
6585,80636,6.79
6586,80637,14.25
6587,80638,11.68
6588,80639,11.02
6589,80640,9.13
6590,80641,9.01
6591,80642,5.75
6592,80643,10.98
6593,80644,9.07
6594,80645,10.9
6595,80646,11.75
6596,80647,9.18
6597,80648,4.22
6598,80649,9.57
6599,80650,7.58
6600,80651,9.3
6601,80652,13.84
6602,80653,11.12
6603,80654,10.98
6604,80655,12.01
6605,80656,7.79
6606,80657,14.07
6607,80658,6.73
6608,80659,4.6
6609,80660,12.01
6610,80661,9.3
6611,80662,7.79
6612,80663,9.53
6613,80664,8.56
6614,80665,10.98
6615,80666,4.26
6616,80667,6.4
6617,80668,6.84
6618,80669,16.47
6619,80670,6.84
6620,80671,12.53
6621,80672,4.87
6622,80673,11.45
6623,80674,11.81
6624,80675,9.56
6625,80676,12.53
6626,80677,5.74
6627,80678,9.11
6628,80679,14.1
6629,80680,7.58
6630,80681,8.37
6631,80682,13.37
6632,80683,11.02
6633,80684,10.31
6634,80685,7.58
6635,80686,11.76
6636,80687,13.95
6637,80688,9.77
6638,80689,8.49
6639,80690,9.85
6640,80691,11.02
6641,80692,10.4
6642,80693,7.47
6643,80694,6.84
6644,80695,10.62
6645,80696,10.98
6646,80697,10.97
6647,80698,9.3
6648,80699,8.46
6649,80700,6.84
6650,80701,9.83
6651,80702,12.28
6652,80703,8.91
6653,80704,10.69
6654,80705,9.8
6655,80706,6.79
6656,80707,10.31
6657,80708,9.88
6658,80709,13.4
6659,80710,8.96
6660,80711,9.04
6661,80712,12.89
6662,80713,8.19
6663,80714,11.95
6664,80715,8.49
6665,80716,6.33
6666,80717,8.86
6667,80718,9.54
6668,80719,10.15
6669,80720,9.27
6670,80721,10.64
6671,80722,14.32
6672,80723,6.84
6673,80724,7.95
6674,80725,10.39
6675,80726,12.09
6676,80727,9.3
6677,80728,6.25
6678,80729,9.89
6679,80730,8.87
6680,80731,8.46
6681,80732,7.68
6682,80733,10.85
6683,80734,6.21
6684,80735,11.15
6685,80736,16.77
6686,80737,9.15
6687,80738,12.43
6688,80739,8.03
6689,80740,9.25
6690,80741,10.31
6691,80742,10.31
6692,80743,12.76
6693,80744,6.79
6694,80745,5.08
6695,80746,13.88
6696,80747,9.6
6697,80748,10.31
6698,80749,10.31
6699,80750,9.12
6700,80751,9.82
6701,80752,11.92
6702,80753,9.19
6703,80754,10.85
6704,80755,6.84
6705,80756,7.58
6706,80757,11.15
6707,80758,9.22
6708,80759,11.75
6709,80760,11.73
6710,80761,9.37
6711,80762,12.34
6712,80763,9.47
6713,80764,12.89
6714,80765,10.9
6715,80766,16.68
6716,80767,8.53
6717,80768,10.31
6718,80769,6.21
6719,80770,11.21
6720,80771,11.61
6721,80772,6.25
6722,80773,12.6
6723,80774,10.94
6724,80775,9.93
6725,80776,7.68
6726,80777,10.86
6727,80778,12.01
6728,80779,12.82
6729,80780,7.58
6730,80781,12.53
6731,80782,11.93
6732,80783,9.54
6733,80784,5.57
6734,80785,14.02
6735,80786,13.4
6736,80787,9.68
6737,80788,14.12
6738,80789,7.47
6739,80790,6.84
6740,80791,11.12
6741,80792,11.82
6742,80793,12.43
6743,80794,11.92
6744,80795,9.52
6745,80796,8.45
6746,80797,10.9
6747,80798,12.52
6748,80799,9.8
6749,80800,11.75
6750,80801,13.21
6751,80802,13.51
6752,80803,12.01
6753,80804,6.03
6754,80805,10.85
6755,80806,12.27
6756,80807,9.23
6757,80808,11.75
6758,80809,6.33
6759,80810,10.89
6760,80811,9.93
6761,80812,7.58
6762,80813,9.54
6763,80814,5.61
6764,80815,14.25
6765,80816,9.92
6766,80817,13.8
6767,80818,11.49
6768,80819,6.33
6769,80820,10.29
6770,80821,10.71
6771,80822,9.22
6772,80823,11.12
6773,80824,5.46
6774,80825,8.4
6775,80826,8.19
6776,80827,7.68
6777,80828,9.97
6778,80829,9.6
6779,80830,12.09
6780,80831,8.89
6781,80832,10.31
6782,80833,12.34
6783,80834,7.68
6784,80835,9.52
6785,80836,11.74
6786,80837,5.46
6787,80838,10.8
6788,80839,8.89
6789,80840,10.31
6790,80841,11.49
6791,80842,7.9
6792,80843,6.73
6793,80844,11.3
6794,80845,11.12
6795,80846,7.58
6796,80847,11.14
6797,80848,9.27
6798,80849,5.61
6799,80850,4.91
6800,80851,12.26
6801,80852,6.84
6802,80853,7.58
6803,80854,6.33
6804,80855,10.0
6805,80856,12.66
6806,80857,14.1
6807,80858,14.12
6808,80859,9.88
6809,80860,8.53
6810,80861,11.74
6811,80862,12.53
6812,80863,10.69
6813,80864,14.0
6814,80865,4.73
6815,80866,7.68
6816,80867,9.65
6817,80868,11.02
6818,80869,8.79
6819,80870,7.79
6820,80871,5.98
6821,80872,10.69
6822,80873,14.23
6823,80874,10.9
6824,80875,6.46
6825,80876,5.05
6826,80877,11.77
6827,80878,10.62
6828,80879,11.92
6829,80880,14.28
6830,80881,10.89
6831,80882,10.31
6832,80883,8.53
6833,80884,8.45
6834,80885,12.64
6835,80886,8.35
6836,80887,12.76
6837,80888,12.17
6838,80889,6.79
6839,80890,10.31
6840,80891,9.34
6841,80892,7.68
6842,80893,9.47
6843,80894,7.58
6844,80895,10.35
6845,80896,10.76
6846,80897,11.75
6847,80898,12.35
6848,80899,9.88
6849,80900,9.79
6850,80901,5.98
6851,80902,9.73
6852,80903,4.76
6853,80904,9.54
6854,80905,9.4
6855,80906,11.02
6856,80907,12.2
6857,80908,5.77
6858,80909,10.31
6859,80910,16.53
6860,80911,10.15
6861,80912,14.28
6862,80913,9.82
6863,80914,11.91
6864,80915,6.08
6865,80916,11.84
6866,80917,10.89
6867,80918,8.89
6868,80919,9.4
6869,80920,10.54
6870,80921,14.12
6871,80922,7.58
6872,80923,9.92
6873,80924,7.68
6874,80925,13.11
6875,80926,11.94
6876,80927,11.15
6877,80928,8.89
6878,80929,8.89
6879,80930,10.31
6880,80931,6.21
6881,80932,12.4
6882,80933,9.22
6883,80934,10.45
6884,80935,10.86
6885,80936,12.67
6886,80937,11.92
6887,80938,10.31
6888,80939,8.46
6889,80940,9.47
6890,80941,7.47
6891,80942,10.83
6892,80943,9.98
6893,80944,10.27
6894,80945,6.84
6895,80946,9.16
6896,80947,11.3
6897,80948,9.47
6898,80949,8.87
6899,80950,10.62
6900,80951,10.31
6901,80952,9.27
6902,80953,9.8
6903,80954,10.9
6904,80955,9.93
6905,80956,9.97
6906,80957,12.03
6907,80958,12.26
6908,80959,4.29
6909,80960,7.68
6910,80961,8.82
6911,80962,10.09
6912,80963,8.56
6913,80964,13.4
6914,80965,7.47
6915,80966,12.48
6916,80967,7.58
6917,80968,16.39
6918,80969,9.54
6919,80970,9.92
6920,80971,11.01
6921,80972,8.87
6922,80973,15.89
6923,80974,15.95
6924,80975,12.89
6925,80976,10.77
6926,80977,9.32
6927,80978,10.97
6928,80979,15.89
6929,80980,10.69
6930,80981,14.75
6931,80982,5.98
6932,80983,10.48
6933,80984,7.68
6934,80985,10.25
6935,80986,7.47
6936,80987,9.93
6937,80988,8.79
6938,80989,12.53
6939,80990,14.12
6940,80991,6.14
6941,80992,10.62
6942,80993,9.65
6943,80994,8.19
6944,80995,7.58
6945,80996,5.35
6946,80997,9.83
6947,80998,11.83
6948,80999,9.88
6949,81000,12.09
6950,81001,10.45
6951,81002,12.43
6952,81003,11.32
6953,81004,10.31
6954,81005,11.14
6955,81006,11.54
6956,81007,9.58
6957,81008,6.46
6958,81009,11.15
6959,81010,9.3
6960,81011,10.31
6961,81012,6.46
6962,81013,9.65
6963,81014,10.6
6964,81015,6.33
6965,81016,11.18
6966,81017,8.78
6967,81018,7.47
6968,81019,9.88
6969,81020,9.22
6970,81021,10.62
6971,81022,6.46
6972,81023,10.93
6973,81024,11.28
6974,81025,10.31
6975,81026,8.07
6976,81027,10.79
6977,81028,8.89
6978,81029,7.47
6979,81030,13.44
6980,81031,12.42
6981,81032,9.15
6982,81033,10.31
6983,81034,7.68
6984,81035,6.67
6985,81036,9.54
6986,81037,11.0
6987,81038,8.03
6988,81039,9.23
6989,81040,16.11
6990,81041,10.39
6991,81042,11.75
6992,81043,10.02
6993,81044,5.24
6994,81045,10.51
6995,81046,6.84
6996,81047,11.28
6997,81048,10.52
6998,81049,7.47
6999,81050,13.4
7000,81051,11.72
7001,81052,7.47
7002,81053,11.48
7003,81054,10.31
7004,81055,9.6
7005,81056,12.89
7006,81057,9.3
7007,81058,11.0
7008,81059,9.85
7009,81060,12.04
7010,81061,13.25
7011,81062,10.62
7012,81063,9.44
7013,81064,9.94
7014,81065,7.98
7015,81066,10.69
7016,81067,9.47
7017,81068,6.84
7018,81069,12.91
7019,81070,11.82
7020,81071,8.19
7021,81072,6.79
7022,81073,13.51
7023,81074,10.46
7024,81075,13.04
7025,81076,9.6
7026,81077,8.49
7027,81078,6.78
7028,81079,10.69
7029,81080,11.07
7030,81081,9.2
7031,81082,8.99
7032,81083,9.54
7033,81084,10.96
7034,81085,9.47
7035,81086,11.47
7036,81087,11.01
7037,81088,10.26
7038,81089,12.43
7039,81090,11.85
7040,81091,7.58
7041,81092,12.53
7042,81093,10.31
7043,81094,10.6
7044,81095,6.84
7045,81096,8.79
7046,81097,8.53
7047,81098,11.69
7048,81099,14.03
7049,81100,9.3
7050,81101,7.47
7051,81102,10.29
7052,81103,13.84
7053,81104,10.53
7054,81105,9.69
7055,81106,14.5
7056,81107,10.64
7057,81108,7.95
7058,81109,8.83
7059,81110,9.22
7060,81111,11.02
7061,81112,9.16
7062,81113,13.4
7063,81114,8.35
7064,81115,12.34
7065,81116,10.69
7066,81117,7.58
7067,81118,7.47
7068,81119,9.54
7069,81120,7.79
7070,81121,8.68
7071,81122,9.57
7072,81123,10.31
7073,81124,9.97
7074,81125,9.65
7075,81126,9.22
7076,81127,11.02
7077,81128,10.97
7078,81129,11.14
7079,81130,10.31
7080,81131,11.75
7081,81132,4.3
7082,81133,9.76
7083,81134,7.96
7084,81135,6.79
7085,81136,11.91
7086,81137,10.69
7087,81138,9.85
7088,81139,10.9
7089,81140,11.12
7090,81141,6.84
7091,81142,13.25
7092,81143,12.09
7093,81144,9.94
